Unnamed: 0,id,index,student_id,date,review_text,rating,rating_facilities,rating_clubs,rating_careerService,rating_internet,source,type,token_list,num_token,rating_bin,rating_cat,length_bin,sample_criteria
156,3_157_511_293,156,967029.0,9th March 22,"Exeter is a great university I feel it offers the full university experience: good range of challenging courses, many societies for almost anything you can think of, good campus facilities e.t.c
The only issues I have had have been with timetabling consistently each term giving me classes that overlap. Considering the amount we pay I would at least like to be able to attend my classes! Though this is more an issue with the people in timetabling rather than the university itself I thought it worth mentioning.
Other than that I have had an excellent time at Exeter and really engaged with some wonderful classes and lecturers.",3.8,4,4,3,4,data3_557,university review,"['Exeter', 'is', 'a', 'great', 'university', 'I', 'feel', 'it', 'offers', 'the', 'full', 'university', 'experience', ':', 'good', 'range', 'of', 'challenging', 'courses', ',', 'many', 'societies', 'for', 'almost', 'anything', 'you', 'can', 'think', 'of', ',', 'good', 'campus', 'facilities', 'e.t.c', 'The', 'only', 'issues', 'I', 'have', 'had', 'have', 'been', 'with', 'timetabling', 'consistently', 'each', 'term', 'giving', 'me', 'classes', 'that', 'overlap', '.', 'Considering', 'the', 'amount', 'we', 'pay', 'I', 'would', 'at', 'least', 'like', 'to', 'be', 'able', 'to', 'attend', 'my', 'classes', '!', 'Though', 'this', 'is', 'more', 'an', 'issue', 'with', 'the', 'people', 'in', 'timetabling', 'rather', 'than', 'the', 'university', 'itself', 'I', 'thought', 'it', 'worth', 'mentioning', '.', 'Other', 'than', 'that', 'I', 'have', 'had', 'an', 'excellent', 'time', 'at', 'Exeter', 'and', 'really', 'engaged', 'with', 'some', 'wonderful', 'classes', 'and', 'lecturers', '.']",114,"(2.5, 4.0]",Conf/Neu,"(101.0, 121.0]","Conf/Neu_(101.0, 121.0]"
157,3_158_198_293,157,1367020.0,9th March 22,High quality academic and social experience,5.0,5,5,5,5,data3_557,university review,"['High', 'quality', 'academic', 'and', 'social', 'experience']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
158,3_159_459_293,158,867013.0,9th March 22,"Great Uni, loved my three years there. Would recommend!",5.0,5,5,5,5,data3_557,university review,"['Great', 'Uni', ',', 'loved', 'my', 'three', 'years', 'there', '.', 'Would', 'recommend', '!']",12,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
159,3_160_140_293,159,1267012.0,9th March 22,The uni is great! So helpful and facilities are great! I do not like all the hills on campus though,4.4,4,5,5,5,data3_557,university review,"['The', 'uni', 'is', 'great', '!', 'So', 'helpful', 'and', 'facilities', 'are', 'great', '!', 'I', 'do', 'not', 'like', 'all', 'the', 'hills', 'on', 'campus', 'though']",22,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
160,3_161_197_293,160,1367005.0,9th March 22,The university offers modern campus facilities and plenty of conveniences.,3.0,3,3,3,3,data3_557,university review,"['The', 'university', 'offers', 'modern', 'campus', 'facilities', 'and', 'plenty', 'of', 'conveniences', '.']",11,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
161,3_162_406_279,161,767002.0,8th March 22,It can be a little tricky to get used to.,4.0,5,4,4,3,data3_557,university review,"['It', 'can', 'be', 'a', 'little', 'tricky', 'to', 'get', 'used', 'to', '.']",11,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
162,3_163_357_279,162,667000.0,8th March 22,Exeter uni is nice as they have so many societies and the professors are so kind as they always reply students email really fast and keen to answer students questions.,3.6,4,5,3,3,data3_557,university review,"['Exeter', 'uni', 'is', 'nice', 'as', 'they', 'have', 'so', 'many', 'societies', 'and', 'the', 'professors', 'are', 'so', 'kind', 'as', 'they', 'always', 'reply', 'students', 'email', 'really', 'fast', 'and', 'keen', 'to', 'answer', 'students', 'questions', '.']",31,"(2.5, 4.0]",Conf/Neu,"(21.0, 41.0]","Conf/Neu_(21.0, 41.0]"
163,3_164_317_279,163,566976.0,8th March 22,Exeter university has a great campus. The teaching staff are really good and the facilities on campus are good as well.,4.2,5,4,4,4,data3_557,university review,"['Exeter', 'university', 'has', 'a', 'great', 'campus', '.', 'The', 'teaching', 'staff', 'are', 'really', 'good', 'and', 'the', 'facilities', 'on', 'campus', 'are', 'good', 'as', 'well', '.']",23,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
164,3_165_251_279,164,466944.0,8th March 22,Brilliant place to study and get your degree. Beautiful campus and great facilities.,3.2,4,4,3,1,data3_557,university review,"['Brilliant', 'place', 'to', 'study', 'and', 'get', 'your', 'degree', '.', 'Beautiful', 'campus', 'and', 'great', 'facilities', '.']",15,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
165,3_166_250_279,165,466938.0,8th March 22,It is a good university with the good career sevice and facilities. I did not join any clubs so I do not know how it is.,4.6,5,4,5,5,data3_557,university review,"['It', 'is', 'a', 'good', 'university', 'with', 'the', 'good', 'career', 'sevice', 'and', 'facilities', '.', 'I', 'did', 'not', 'join', 'any', 'clubs', 'so', 'I', 'do', 'not', 'know', 'how', 'it', 'is', '.']",28,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
166,3_167_356_271,166,666935.0,7th March 22,A wonderful university environment,5.0,5,5,5,5,data3_557,university review,"['A', 'wonderful', 'university', 'environment']",4,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
167,3_168_139_271,167,1266934.0,7th March 22,A good university with a various amount of facilities available.,3.4,4,3,3,4,data3_557,university review,"['A', 'good', 'university', 'with', 'a', 'various', 'amount', 'of', 'facilities', 'available', '.']",11,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
168,3_169_88_271,168,1166639.0,7th March 22,"Good experience, good facilities",5.0,5,5,5,5,data3_557,university review,"['Good', 'experience', ',', 'good', 'facilities']",5,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
169,3_170_249_271,169,466570.0,7th March 22,Amazing uni overall with great services,4.8,5,4,5,5,data3_557,university review,"['Amazing', 'uni', 'overall', 'with', 'great', 'services']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
170,3_171_510_271,170,966512.0,7th March 22,"Great uni, nice societies , good lecturers",4.4,5,5,4,5,data3_557,university review,"['Great', 'uni', ',', 'nice', 'societies', ',', 'good', 'lecturers']",8,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
171,3_172_509_166,171,966368.0,23rd February 22,Great university with lots of facilities. It is a Russell Group after all,5.0,5,5,5,5,data3_557,university review,"['Great', 'university', 'with', 'lots', 'of', 'facilities', '.', 'It', 'is', 'a', 'Russell', 'Group', 'after', 'all']",14,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
172,3_173_28_153,172,1066344.0,22nd February 22,A good university contains lots of service and help to student. Really can learn a lot in this university.,5.0,5,5,5,5,data3_557,university review,"['A', 'good', 'university', 'contains', 'lots', 'of', 'service', 'and', 'help', 'to', 'student', '.', 'Really', 'can', 'learn', 'a', 'lot', 'in', 'this', 'university', '.']",21,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
173,3_174_405_101,173,766327.0,18th February 22,"I've been living at Carrick View since September and have felt welcomed, supported, and at home the entire time! My room has really been thought out from a student perspective, which makes studying and living here easy and stress free. It's lovely and quiet where I am in the building, and all the staff are super friendly as well.",5.0,5,5,5,5,data3_557,university review,"['I', ""'ve"", 'been', 'living', 'at', 'Carrick', 'View', 'since', 'September', 'and', 'have', 'felt', 'welcomed', ',', 'supported', ',', 'and', 'at', 'home', 'the', 'entire', 'time', '!', 'My', 'room', 'has', 'really', 'been', 'thought', 'out', 'from', 'a', 'student', 'perspective', ',', 'which', 'makes', 'studying', 'and', 'living', 'here', 'easy', 'and', 'stress', 'free', '.', 'It', ""'s"", 'lovely', 'and', 'quiet', 'where', 'I', 'am', 'in', 'the', 'building', ',', 'and', 'all', 'the', 'staff', 'are', 'super', 'friendly', 'as', 'well', '.']",68,"(4.0, 5.0]",Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]"
174,3_175_87_55,174,1166319.0,14th February 22,"I love studying at Exeter. The perfect mix of fun, societies and clubs with a really high level education. I study business and french and have found the lecturers are seminar leaders to be mostly very helpful and attentive. Unlike a lot of universities, as a campus university it is so easy to socialise and make friends as everyone is on campus. I only have one online lecture a week which is incredible in comparison to my friends in bigger unis like Leeds or Bristol who have barely met their course mates as their lectures are almost entirely online. It is such a sociable uni and so easy to meet lots of people, and the stereotypes of people in Exeter are mostly untrue in my opinion. There are a lot of Surrey people here tho. I initially thought that the campus being further away from city would be an issue, but it is literally a ten minute walk. Unlike most other unis, all the main first year acoms are less than a fifteen min walk from campus and the same distance from town.",4.2,5,5,3,5,data3_557,university review,"['I', 'love', 'studying', 'at', 'Exeter', '.', 'The', 'perfect', 'mix', 'of', 'fun', ',', 'societies', 'and', 'clubs', 'with', 'a', 'really', 'high', 'level', 'education', '.', 'I', 'study', 'business', 'and', 'french', 'and', 'have', 'found', 'the', 'lecturers', 'are', 'seminar', 'leaders', 'to', 'be', 'mostly', 'very', 'helpful', 'and', 'attentive', '.', 'Unlike', 'a', 'lot', 'of', 'universities', ',', 'as', 'a', 'campus', 'university', 'it', 'is', 'so', 'easy', 'to', 'socialise', 'and', 'make', 'friends', 'as', 'everyone', 'is', 'on', 'campus', '.', 'I', 'only', 'have', 'one', 'online', 'lecture', 'a', 'week', 'which', 'is', 'incredible', 'in', 'comparison', 'to', 'my', 'friends', 'in', 'bigger', 'unis', 'like', 'Leeds', 'or', 'Bristol', 'who', 'have', 'barely', 'met', 'their', 'course', 'mates', 'as', 'their', 'lectures', 'are', 'almost', 'entirely', 'online', '.', 'It', 'is', 'such', 'a', 'sociable', 'uni', 'and', 'so', 'easy', 'to', 'meet', 'lots', 'of', 'people', ',', 'and', 'the', 'stereotypes', 'of', 'people', 'in', 'Exeter', 'are', 'mostly', 'untrue', 'in', 'my', 'opinion', '.', 'There', 'are', 'a', 'lot', 'of', 'Surrey', 'people', 'here', 'tho', '.', 'I', 'initially', 'thought', 'that', 'the', 'campus', 'being', 'further', 'away', 'from', 'city', 'would', 'be', 'an', 'issue', ',', 'but', 'it', 'is', 'literally', 'a', 'ten', 'minute', 'walk', '.', 'Unlike', 'most', 'other', 'unis', ',', 'all', 'the', 'main', 'first', 'year', 'acoms', 'are', 'less', 'than', 'a', 'fifteen', 'min', 'walk', 'from', 'campus', 'and', 'the', 'same', 'distance', 'from', 'town', '.']",197,"(4.0, 5.0]",Pos,"(181.0, 201.0]","Pos_(181.0, 201.0]"
175,3_176_355_43,175,666312.0,13th February 22,The university offers rich resources for a good understanding of the subjects. The faculties are supportive and the state of the art facilities for class and seminars are of remarkable standards.,4.4,5,5,4,5,data3_557,university review,"['The', 'university', 'offers', 'rich', 'resources', 'for', 'a', 'good', 'understanding', 'of', 'the', 'subjects', '.', 'The', 'faculties', 'are', 'supportive', 'and', 'the', 'state', 'of', 'the', 'art', 'facilities', 'for', 'class', 'and', 'seminars', 'are', 'of', 'remarkable', 'standards', '.']",33,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
176,3_177_316_33,176,566309.0,12th February 22,"Love it, on st lukes campus and it’s a really nice environment to be around.",4.2,4,5,4,4,data3_557,university review,"['Love', 'it', ',', 'on', 'st', 'lukes', 'campus', 'and', 'it', '’', 's', 'a', 'really', 'nice', 'environment', 'to', 'be', 'around', '.']",19,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
177,3_178_404_33,177,766307.0,12th February 22,so good i love it so much its so amazing,5.0,5,5,5,5,data3_557,university review,"['so', 'good', 'i', 'love', 'it', 'so', 'much', 'its', 'so', 'amazing']",10,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
178,3_179_315_21,178,566302.0,11th February 22,"Nothing particularly to complain about, maybe the lectures are a bit too early in the morning for me to come consistently to, but I guess that's on me.",4.6,5,5,4,5,data3_557,university review,"['Nothing', 'particularly', 'to', 'complain', 'about', ',', 'maybe', 'the', 'lectures', 'are', 'a', 'bit', 'too', 'early', 'in', 'the', 'morning', 'for', 'me', 'to', 'come', 'consistently', 'to', ',', 'but', 'I', 'guess', 'that', ""'s"", 'on', 'me', '.']",32,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
179,3_180_138_21,179,1266299.0,11th February 22,really beautiful campus with modern facilities,5.0,5,5,5,5,data3_557,university review,"['really', 'beautiful', 'campus', 'with', 'modern', 'facilities']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
180,3_181_86_21,180,1166252.0,11th February 22,"I don't have a lot to say; Exeter is a reasonably good school but I do feel like it lacks a bit diversity, and I don't feel too included as an international student.",2.8,4,3,2,2,data3_557,university review,"['I', 'do', ""n't"", 'have', 'a', 'lot', 'to', 'say', ';', 'Exeter', 'is', 'a', 'reasonably', 'good', 'school', 'but', 'I', 'do', 'feel', 'like', 'it', 'lacks', 'a', 'bit', 'diversity', ',', 'and', 'I', 'do', ""n't"", 'feel', 'too', 'included', 'as', 'an', 'international', 'student', '.']",38,"(2.5, 4.0]",Conf/Neu,"(21.0, 41.0]","Conf/Neu_(21.0, 41.0]"
181,3_182_248_21,181,466220.0,11th February 22,Really modern facilities and lots of clubs and societies to get involved with. A very comfortable place to be,4.2,4,5,4,5,data3_557,university review,"['Really', 'modern', 'facilities', 'and', 'lots', 'of', 'clubs', 'and', 'societies', 'to', 'get', 'involved', 'with', '.', 'A', 'very', 'comfortable', 'place', 'to', 'be']",20,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
182,3_183_354_21,182,666187.0,11th February 22,"I love being in Exeter, the university is perfect for me, the facilities are great nothing to complain about really. Also the socials are a great way to meet people.",4.4,5,4,4,5,data3_557,university review,"['I', 'love', 'being', 'in', 'Exeter', ',', 'the', 'university', 'is', 'perfect', 'for', 'me', ',', 'the', 'facilities', 'are', 'great', 'nothing', 'to', 'complain', 'about', 'really', '.', 'Also', 'the', 'socials', 'are', 'a', 'great', 'way', 'to', 'meet', 'people', '.']",34,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
183,3_184_508_21,183,966149.0,11th February 22,"To talk about the university, an amazing university I have ever come across. This might sound silly but when I got the list of universities to shortlist them I don’t know why but all of a sudden after reading the name university of exeter I decided the I will be going to this particular university itself. And now I think I made a best choice. The campus is amazing, the faculties are like a best friends to us, they just don’t teach also they provide us all the sources. Campus is fully packed with events and other activities every now and then. There always something to learn from the campus. I m glad enough that I chose this university for my masters❤️",5.0,5,5,5,5,data3_557,university review,"['To', 'talk', 'about', 'the', 'university', ',', 'an', 'amazing', 'university', 'I', 'have', 'ever', 'come', 'across', '.', 'This', 'might', 'sound', 'silly', 'but', 'when', 'I', 'got', 'the', 'list', 'of', 'universities', 'to', 'shortlist', 'them', 'I', 'don', '’', 't', 'know', 'why', 'but', 'all', 'of', 'a', 'sudden', 'after', 'reading', 'the', 'name', 'university', 'of', 'exeter', 'I', 'decided', 'the', 'I', 'will', 'be', 'going', 'to', 'this', 'particular', 'university', 'itself', '.', 'And', 'now', 'I', 'think', 'I', 'made', 'a', 'best', 'choice', '.', 'The', 'campus', 'is', 'amazing', ',', 'the', 'faculties', 'are', 'like', 'a', 'best', 'friends', 'to', 'us', ',', 'they', 'just', 'don', '’', 't', 'teach', 'also', 'they', 'provide', 'us', 'all', 'the', 'sources', '.', 'Campus', 'is', 'fully', 'packed', 'with', 'events', 'and', 'other', 'activities', 'every', 'now', 'and', 'then', '.', 'There', 'always', 'something', 'to', 'learn', 'from', 'the', 'campus', '.', 'I', 'm', 'glad', 'enough', 'that', 'I', 'chose', 'this', 'university', 'for', 'my', 'masters❤️']",135,"(4.0, 5.0]",Pos,"(121.0, 141.0]","Pos_(121.0, 141.0]"
184,3_185_196_7,184,1365814.0,10th February 22,"As a Drama student, I am not often required to visit the campus. But, from the times that I have been there, my experience has been great.",4.2,4,5,4,4,data3_557,university review,"['As', 'a', 'Drama', 'student', ',', 'I', 'am', 'not', 'often', 'required', 'to', 'visit', 'the', 'campus', '.', 'But', ',', 'from', 'the', 'times', 'that', 'I', 'have', 'been', 'there', ',', 'my', 'experience', 'has', 'been', 'great', '.']",32,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
185,3_186_247_7,185,465750.0,10th February 22,"Lovely campus, lovely people. Really nice modern feel to it. Huge campus, really green. Course is great. Lecturers really good",3.6,5,3,3,4,data3_557,university review,"['Lovely', 'campus', ',', 'lovely', 'people', '.', 'Really', 'nice', 'modern', 'feel', 'to', 'it', '.', 'Huge', 'campus', ',', 'really', 'green', '.', 'Course', 'is', 'great', '.', 'Lecturers', 'really', 'good']",26,"(2.5, 4.0]",Conf/Neu,"(21.0, 41.0]","Conf/Neu_(21.0, 41.0]"
186,3_187_458_284,186,865382.0,9th February 22,"Good facilities and lecturers, need more accommodation on campus though",3.6,4,3,4,4,data3_557,university review,"['Good', 'facilities', 'and', 'lecturers', ',', 'need', 'more', 'accommodation', 'on', 'campus', 'though']",11,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
